site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,2,12,2005,2005,2438,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""William F. Fagan"" ""Ron Naveen""        </sub>doi [1] ""10.1007/s00300-009-0726-y""  </sub>journal [1] ""Polar Biology""  </sub>number [1] ""4""  </sub>pages [1] ""493--503""  </sub>title [1] ""{Population trends and reproductive success at a frequently visited penguin colony on the western Antarctic Peninsula}""  </sub>volume [1] ""33""  </sub>year [1] ""2010""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-009-0726-y""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2010population"" attr( ""dateobj"") [1] ""2010-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,2,2,2007,2006,3344,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""William F. Fagan"" ""Ron Naveen""        </sub>doi [1] ""10.1007/s00300-009-0726-y""  </sub>journal [1] ""Polar Biology""  </sub>number [1] ""4""  </sub>pages [1] ""493--503""  </sub>title [1] ""{Population trends and reproductive success at a frequently visited penguin colony on the western Antarctic Peninsula}""  </sub>volume [1] ""33""  </sub>year [1] ""2010""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-009-0726-y""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2010population"" attr( ""dateobj"") [1] ""2010-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,24,11,2006,2006,2293,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""William F. Fagan"" ""Ron Naveen""        </sub>doi [1] ""10.1007/s00300-009-0726-y""  </sub>journal [1] ""Polar Biology""  </sub>number [1] ""4""  </sub>pages [1] ""493--503""  </sub>title [1] ""{Population trends and reproductive success at a frequently visited penguin colony on the western Antarctic Peninsula}""  </sub>volume [1] ""33""  </sub>year [1] ""2010""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-009-0726-y""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2010population"" attr( ""dateobj"") [1] ""2010-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,5,2,2008,2007,3348,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""William F. Fagan"" ""Ron Naveen""        </sub>doi [1] ""10.1007/s00300-009-0726-y""  </sub>journal [1] ""Polar Biology""  </sub>number [1] ""4""  </sub>pages [1] ""493--503""  </sub>title [1] ""{Population trends and reproductive success at a frequently visited penguin colony on the western Antarctic Peninsula}""  </sub>volume [1] ""33""  </sub>year [1] ""2010""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-009-0726-y""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2010population"" attr( ""dateobj"") [1] ""2010-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,23,11,2007,2007,2719,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""William F. Fagan"" ""Ron Naveen""        </sub>doi [1] ""10.1007/s00300-009-0726-y""  </sub>journal [1] ""Polar Biology""  </sub>number [1] ""4""  </sub>pages [1] ""493--503""  </sub>title [1] ""{Population trends and reproductive success at a frequently visited penguin colony on the western Antarctic Peninsula}""  </sub>volume [1] ""33""  </sub>year [1] ""2010""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1007/s00300-009-0726-y""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2010population"" attr( ""dateobj"") [1] ""2010-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,12,1,2009,2008,3731,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,1,12,2008,2008,2897,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,14,12,2009,2009,3020,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,7,1,2013,2012,3300,1,nests,ground,"</sub>author [1] ""Heather J. Lynch"" ""Ron Naveen""       ""Paula Casanovas""   </sub>doi [1] ""10.1890/13-1108.1""  </sub>journal [1] ""Ecology""  </sub>number [1] ""11""  </sub>pages [1] ""2653--2653""  </sub>title [1] ""{Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243}""  </sub>volume [1] ""94""  </sub>year [1] ""2013""  </sub>`bdsk-url-1` [1] ""http://dx.doi.org/10.1890/13-1108.1""  attr( ""bibtype"") [1] ""Article"" attr( ""key"") [1] ""lynch2013antarctic"" attr( ""dateobj"") [1] ""2013-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,2,1,2014,2013,3057,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,,,2013,2013,3561,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,14,1,2015,2014,3085,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,27,1,2015,2014,3905,1,chicks,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,5,1,2018,2017,3516,1,nests,ground,"</sub>author [1] ""Heather J. Lynch""  </sub>field [1] ""Dataset""  </sub>title [1] ""{Antarctic Site Inventory (ASI): Censuses of penguins and other seabirds dataset}""  </sub>year [1] ""2022""  attr( ""bibtype"") [1] ""Unpublished"" attr( ""key"") [1] ""lynchantarctic"" attr( ""dateobj"") [1] ""2022-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,,,2020,2020,3498,1,nests,ground,"</sub>author [1] ""Alexander Sagalansky"" ""Heather J. Lynch""      </sub>title [1] ""Personal communication""  </sub>year [1] ""2021""  attr( ""bibtype"") [1] ""Misc"" attr( ""key"") [1] ""sagalansky2021personal"" attr( ""dateobj"") [1] ""2021-01-01 CST"""
Petermann Island,PETE,48.1,-64.137,-65.176,gentoo penguin,,,2020,2020,4960,1,chicks,ground,"</sub>author [1] ""Alexander Sagalansky"" ""Heather J. Lynch""      </sub>title [1] ""Personal communication""  </sub>year [1] ""2021""  attr( ""bibtype"") [1] ""Misc"" attr( ""key"") [1] ""sagalansky2021personal"" attr( ""dateobj"") [1] ""2021-01-01 CST"""
